year_month,state,unemployment_rate
2007-07,IL,5.1
2007-08,IL,5.2
2007-09,IL,5.3
2007-10,IL,5.4
2007-11,IL,5.5
2007-12,IL,5.5
2008-01,IL,5.6
2008-02,IL,5.6
2008-03,IL,5.8
2008-04,IL,5.9
2008-05,IL,6.2
2008-06,IL,6.4
2008-07,IL,6.6
2008-08,IL,6.8
2008-09,IL,6.9
2008-10,IL,7.1
2008-11,IL,7.4
2008-12,IL,7.8
2009-01,IL,8.2
2009-02,IL,8.7
2009-03,IL,9.2
2009-04,IL,9.5
2009-05,IL,9.8
2009-06,IL,10.0
2009-07,IL,10.2
2009-08,IL,10.4
2009-09,IL,10.6
2009-10,IL,10.8
2009-11,IL,11.0
2009-12,IL,11.2
2010-01,IL,11.3
2010-02,IL,11.2
2010-03,IL,11.1
2010-04,IL,10.9
2010-05,IL,10.6
2010-06,IL,10.4
2010-07,IL,10.2
2010-08,IL,10.0
2010-09,IL,9.9
2010-10,IL,9.8
2010-11,IL,9.7
2010-12,IL,9.6
2011-01,IL,9.5
2011-02,IL,9.5
2011-03,IL,9.5
2011-04,IL,9.6
2011-05,IL,9.8
2011-06,IL,9.9
2011-07,IL,10.1
2011-08,IL,10.1
2011-09,IL,10.1
2011-10,IL,9.9
2011-11,IL,9.7
2011-12,IL,9.5
2012-01,IL,9.3
2012-02,IL,9.1
2012-03,IL,9.0
2012-04,IL,9.0
2012-05,IL,9.0
2012-06,IL,9.0
2012-07,IL,9.0
2012-08,IL,9.0
2012-09,IL,8.9
2012-10,IL,9.0
2012-11,IL,9.0
2012-12,IL,9.1
2013-01,IL,9.2
2013-02,IL,9.3
2013-03,IL,9.3
2013-04,IL,9.3
2013-05,IL,9.2
2013-06,IL,9.2
2013-07,IL,9.2
2013-08,IL,9.1
2013-09,IL,9.0
2013-10,IL,8.9
2013-11,IL,8.7
2013-12,IL,8.5
2014-01,IL,8.3
2014-02,IL,8.1
2014-03,IL,7.9
2014-04,IL,7.6
2014-05,IL,7.4
2014-06,IL,7.2
2014-07,IL,7.0
2014-08,IL,6.8
2014-09,IL,6.6
2014-10,IL,6.5
2014-11,IL,6.3
2014-12,IL,6.2
2015-01,IL,6.1
2015-02,IL,6.1
2015-03,IL,6.0
2015-04,IL,6.0
2015-05,IL,6.0
2015-06,IL,6.0
2015-07,IL,5.9
2015-08,IL,5.9
2015-09,IL,5.9
2015-10,IL,5.9
2015-11,IL,6.0
2015-12,IL,6.1
2016-01,IL,6.2
2016-02,IL,6.2
2016-03,IL,6.2
2016-04,IL,6.1
2016-05,IL,6.0
2016-06,IL,5.9
2016-07,IL,5.8
2016-08,IL,5.8
2016-09,IL,5.7
2016-10,IL,5.7
2016-11,IL,5.6
2016-12,IL,5.4
2017-01,IL,5.3
2017-02,IL,5.1
2017-03,IL,5.0
2017-04,IL,5.0
2017-05,IL,4.9
2017-06,IL,4.9
2017-07,IL,5.0
2017-08,IL,5.0
2017-09,IL,4.9
2017-10,IL,4.9
2017-11,IL,4.8
2017-12,IL,4.7
2018-01,IL,4.5
2018-02,IL,4.4
2018-03,IL,4.4
2018-04,IL,4.3
2018-05,IL,4.3
2018-06,IL,4.3
2018-07,IL,4.3
2018-08,IL,4.3
2018-09,IL,4.4
2018-10,IL,4.4
2018-11,IL,4.5
2018-12,IL,4.6
2019-01,IL,4.6
2019-02,IL,4.5
2019-03,IL,4.4
2019-04,IL,4.2
2019-05,IL,4.0
2019-06,IL,3.9
2019-07,IL,3.8
2019-08,IL,3.7
2019-09,IL,3.7
2019-10,IL,3.7
2019-11,IL,3.6
2019-12,IL,3.6
2020-01,IL,3.7
2020-02,IL,3.8
2020-03,IL,5.1
2020-04,IL,18.3
2020-05,IL,14.7
2020-06,IL,12.6
2020-07,IL,11.4
2020-08,IL,9.7
2020-09,IL,9.1
2020-10,IL,8.2
2020-11,IL,7.8
2020-12,IL,7.6
2021-01,IL,7.2
2021-02,IL,7.0
2021-03,IL,6.8
2021-04,IL,6.7
2021-05,IL,6.6
2021-06,IL,6.4
2021-07,IL,6.2
2021-08,IL,5.9
2021-09,IL,5.5
2021-10,IL,5.2
2021-11,IL,4.9
2021-12,IL,4.8
2022-01,IL,4.7
2022-02,IL,4.7
2022-03,IL,4.6
2022-04,IL,4.6
2022-05,IL,4.6
2022-06,IL,4.5
2022-07,IL,4.5
2022-08,IL,4.5
2022-09,IL,4.5
2022-10,IL,4.6
2022-11,IL,4.5
2022-12,IL,4.5
2023-01,IL,4.4
2023-02,IL,4.3
2023-03,IL,4.2
2023-04,IL,4.2
2023-05,IL,4.2
2023-06,IL,4.3
2023-07,IL,4.4
2023-08,IL,4.6
2023-09,IL,4.7
2023-10,IL,4.8
2023-11,IL,4.8
2023-12,IL,4.8
2024-01,IL,4.9
2024-02,IL,4.9
2024-03,IL,5.0
2024-04,IL,5.1
2024-05,IL,5.1
2024-06,IL,5.1
2024-07,IL,5.1
2024-08,IL,5.1
2024-09,IL,5.0
2024-10,IL,4.9
2024-11,IL,4.8
2024-12,IL,4.8
2025-01,IL,4.7
2025-02,IL,4.7
2025-03,IL,4.6
2025-04,IL,4.5
2025-05,IL,4.4
2025-06,IL,4.3
2025-07,IL,4.3
2025-08,IL,4.3
2025-09,IL,4.5
2025-11,IL,4.7
2025-12,IL,4.7
2026-01,IL,4.9
2026-02,IL,5.0
2026-03,IL,5.1
2026-04,IL,5.1
2026-05,IL,5.1
2026-06,IL,5.1
1990-01,IN,5.1
1990-02,IN,5.1
1990-03,IN,5.1
1990-04,IN,5.0
1990-05,IN,5.0
1990-06,IN,5.0
1990-07,IN,5.0
1990-08,IN,5.0
1990-09,IN,5.0
1990-10,IN,5.2
1990-11,IN,5.4
1990-12,IN,5.6
1991-01,IN,5.7
1991-02,IN,5.9
1991-03,IN,6.0
1991-04,IN,5.9
1991-05,IN,5.8
1991-06,IN,5.7
1991-07,IN,5.5
1991-08,IN,5.4
1991-09,IN,5.4
1991-10,IN,5.5
1991-11,IN,5.6
1991-12,IN,5.7
1992-01,IN,5.8
1992-02,IN,5.9
1992-03,IN,6.0
1992-04,IN,6.2
1992-05,IN,6.3
1992-06,IN,6.3
1992-07,IN,6.3
1992-08,IN,6.3
1992-09,IN,6.2
1992-10,IN,6.1
1992-11,IN,5.9
1992-12,IN,5.8
1993-01,IN,5.7
1993-02,IN,5.7
1993-03,IN,5.6
1993-04,IN,5.6
1993-05,IN,5.6
1993-06,IN,5.6
1993-07,IN,4.7
1993-08,IN,4.4
1993-09,IN,4.4
1993-10,IN,4.5
1993-11,IN,4.6
1993-12,IN,4.8
1994-01,IN,4.7
1994-02,IN,4.8
1994-03,IN,4.7
1994-04,IN,4.7
1994-05,IN,4.7
1994-06,IN,4.7
1994-07,IN,4.7
1994-08,IN,4.7
1994-09,IN,4.6
1994-10,IN,4.5
1994-11,IN,4.4
1994-12,IN,4.3
1995-01,IN,4.2
1995-02,IN,4.3
1995-03,IN,4.4
1995-04,IN,4.4
1995-05,IN,4.5
1995-06,IN,4.5
1995-07,IN,4.5
1995-08,IN,4.4
1995-09,IN,4.4
1995-10,IN,4.4
1995-11,IN,4.4
1995-12,IN,4.4
1996-01,IN,4.4
1996-02,IN,4.4
1996-03,IN,4.3
1996-04,IN,4.2
1996-05,IN,4.1
1996-06,IN,4.0
1996-07,IN,3.9
1996-08,IN,3.8
1996-09,IN,3.7
1996-10,IN,3.6
1996-11,IN,3.5
1996-12,IN,3.4
1997-01,IN,3.4
1997-02,IN,3.4
1997-03,IN,3.3
1997-04,IN,3.3
1997-05,IN,3.4
1997-06,IN,3.4
1997-07,IN,3.4
1997-08,IN,3.4
1997-09,IN,3.4
1997-10,IN,3.4
1997-11,IN,3.4
1997-12,IN,3.3
1998-01,IN,3.2
1998-02,IN,3.1
1998-03,IN,2.9
1998-04,IN,2.9
1998-05,IN,2.9
1998-06,IN,2.9
1998-07,IN,3.0
1998-08,IN,3.0
1998-09,IN,3.0
1998-10,IN,3.0
1998-11,IN,3.0
1998-12,IN,2.9
1999-01,IN,2.9
1999-02,IN,2.8
1999-03,IN,2.8
1999-04,IN,2.7
1999-05,IN,2.8
1999-06,IN,2.9
1999-07,IN,2.9
1999-08,IN,3.0
1999-09,IN,3.0
1999-10,IN,3.1
1999-11,IN,3.1
1999-12,IN,3.1
2000-01,IN,3.1
2000-02,IN,3.1
2000-03,IN,3.0
2000-04,IN,3.1
2000-05,IN,3.1
2000-06,IN,3.1
2000-07,IN,3.0
2000-08,IN,2.9
2000-09,IN,2.9
2000-10,IN,2.9
2000-11,IN,3.0
2000-12,IN,3.1
2001-01,IN,3.3
2001-02,IN,3.5
2001-03,IN,3.6
2001-04,IN,3.7
2001-05,IN,3.9
2001-06,IN,4.0
2001-07,IN,4.2
2001-08,IN,4.3
2001-09,IN,4.6
2001-10,IN,4.8
2001-11,IN,5.0
2001-12,IN,5.2
2002-01,IN,5.3
2002-02,IN,5.4
2002-03,IN,5.3
2002-04,IN,5.3
2002-05,IN,5.2
2002-06,IN,5.1
2002-07,IN,5.1
2002-08,IN,5.0
2002-09,IN,5.0
2002-10,IN,4.9
2002-11,IN,4.9
2002-12,IN,4.9
2003-01,IN,4.9
2003-02,IN,5.0
2003-03,IN,5.0
2003-04,IN,5.1
2003-05,IN,5.2
2003-06,IN,5.1
2003-07,IN,5.3
2003-08,IN,5.4
2003-09,IN,5.4
2003-10,IN,5.4
2003-11,IN,5.3
2003-12,IN,5.4
2004-01,IN,5.3
2004-02,IN,5.5
2004-03,IN,5.4
2004-04,IN,5.4
2004-05,IN,5.4
2004-06,IN,5.3
2004-07,IN,5.3
2004-08,IN,5.4
2004-09,IN,5.4
2004-10,IN,5.5
2004-11,IN,5.5
2004-12,IN,5.6
2005-01,IN,5.6
2005-02,IN,5.6
2005-03,IN,5.5
2005-04,IN,5.4
2005-05,IN,5.4
2005-06,IN,5.3
2005-07,IN,5.3
2005-08,IN,5.4
2005-09,IN,5.4
2005-10,IN,5.4
2005-11,IN,5.3
2005-12,IN,5.2
2006-01,IN,5.1
2006-02,IN,5.0
2006-03,IN,5.0
2006-04,IN,5.0
2006-05,IN,5.1
2006-06,IN,5.1
2006-07,IN,5.1
2006-08,IN,5.1
2006-09,IN,5.0
2006-10,IN,5.0
2006-11,IN,4.9
2006-12,IN,4.8
2007-01,IN,4.7
2007-02,IN,4.6
2007-03,IN,4.5
2007-04,IN,4.5
2007-05,IN,4.5
2007-06,IN,4.5
2007-07,IN,4.6
2007-08,IN,4.7
2007-09,IN,4.7
2007-10,IN,4.8
2007-11,IN,4.8
2007-12,IN,4.8
2008-01,IN,4.8
2008-02,IN,4.8
2008-03,IN,4.9
2008-04,IN,5.1
2008-05,IN,5.3
2008-06,IN,5.6
2008-07,IN,5.8
2008-08,IN,6.1
2008-09,IN,6.4
2008-10,IN,6.9
2008-11,IN,7.4
2008-12,IN,8.1
2009-01,IN,8.8
2009-02,IN,9.5
2009-03,IN,10.0
2009-04,IN,10.3
2009-05,IN,10.5
2009-06,IN,10.5
2009-07,IN,10.4
2009-08,IN,10.4
2009-09,IN,10.3
2009-10,IN,10.3
2009-11,IN,10.4
2009-12,IN,10.5
2010-01,IN,10.5
2010-02,IN,10.5
2010-03,IN,10.4
2010-04,IN,10.3
2010-05,IN,10.2
2010-06,IN,10.0
2010-07,IN,9.9
2010-08,IN,9.8
2010-09,IN,9.7
2010-10,IN,9.6
2010-11,IN,9.5
2010-12,IN,9.3
2011-01,IN,9.0
2011-02,IN,8.9
2011-03,IN,8.8
2011-04,IN,8.7
2011-05,IN,8.8
2011-06,IN,8.9
2011-07,IN,9.1
2011-08,IN,9.1
2011-09,IN,9.1
2011-10,IN,9.0
2011-11,IN,8.9
2011-12,IN,8.6
2012-01,IN,8.4
2012-02,IN,8.3
2012-03,IN,8.2
2012-04,IN,8.2
2012-05,IN,8.2
2012-06,IN,8.2
2012-07,IN,8.2
2012-08,IN,8.2
2012-09,IN,8.1
2012-10,IN,8.2
2012-11,IN,8.2
2012-12,IN,8.2
2013-01,IN,8.2
2013-02,IN,8.2
2013-03,IN,8.1
2013-04,IN,8.0
2013-05,IN,7.8
2013-06,IN,7.7
2013-07,IN,7.5
2013-08,IN,7.4
2013-09,IN,7.1
2013-10,IN,6.9
2013-11,IN,6.7
2013-12,IN,6.5
2014-01,IN,6.4
2014-02,IN,6.3
2014-03,IN,6.2
2014-04,IN,6.1
2014-05,IN,6.1
2014-06,IN,6.0
2014-07,IN,5.9
2014-08,IN,5.8
2014-09,IN,5.8
2014-10,IN,5.7
2014-11,IN,5.6
2014-12,IN,5.5
2015-01,IN,5.4
2015-02,IN,5.2
2015-03,IN,5.1
2015-04,IN,5.0
2015-05,IN,4.8
2015-06,IN,4.7
2015-07,IN,4.6
2015-08,IN,4.6
2015-09,IN,4.5
2015-10,IN,4.5
2015-11,IN,4.6
2015-12,IN,4.6
2016-01,IN,4.6
2016-02,IN,4.7
2016-03,IN,4.6
2016-04,IN,4.6
2016-05,IN,4.5
2016-06,IN,4.5
2016-07,IN,4.4
2016-08,IN,4.3
2016-09,IN,4.2
2016-10,IN,4.2
2016-11,IN,4.1
2016-12,IN,4.0
2017-01,IN,3.9
2017-02,IN,3.7
2017-03,IN,3.6
2017-04,IN,3.5
2017-05,IN,3.4
2017-06,IN,3.5
2017-07,IN,3.5
2017-08,IN,3.5
2017-09,IN,3.5
2017-10,IN,3.5
2017-11,IN,3.4
2017-12,IN,3.3
2018-01,IN,3.3
2018-02,IN,3.3
2018-03,IN,3.3
2018-04,IN,3.4
2018-05,IN,3.4
2018-06,IN,3.4
2018-07,IN,3.4
2018-08,IN,3.5
2018-09,IN,3.5
2018-10,IN,3.5
2018-11,IN,3.6
2018-12,IN,3.6
2019-01,IN,3.5
2019-02,IN,3.5
2019-03,IN,3.4
2019-04,IN,3.3
2019-05,IN,3.2
2019-06,IN,3.2
2019-07,IN,3.2
2019-08,IN,3.3
2019-09,IN,3.3
2019-10,IN,3.3
2019-11,IN,3.3
2019-12,IN,3.3
2020-01,IN,3.4
2020-02,IN,3.5
2020-03,IN,3.6
2020-04,IN,16.9
2020-05,IN,12.5
2020-06,IN,10.3
2020-07,IN,8.9
2020-08,IN,7.2
2020-09,IN,6.5
2020-10,IN,5.6
2020-11,IN,5.2
2020-12,IN,5.0
2021-01,IN,4.7
2021-02,IN,4.6
2021-03,IN,4.5
2021-04,IN,4.4
2021-05,IN,4.2
2021-06,IN,4.1
2021-07,IN,3.9
2021-08,IN,3.7
2021-09,IN,3.5
2021-10,IN,3.3
2021-11,IN,3.1
2021-12,IN,3.0
2022-01,IN,3.0
2022-02,IN,2.9
2022-03,IN,2.9
2022-04,IN,3.0
2022-05,IN,3.0
2022-06,IN,3.0
2022-07,IN,3.1
2022-08,IN,3.1
2022-09,IN,3.1
2022-10,IN,3.2
2022-11,IN,3.2
2022-12,IN,3.3
2023-01,IN,3.3
2023-02,IN,3.3
2023-03,IN,3.3
2023-04,IN,3.3
2023-05,IN,3.3
2023-06,IN,3.4
2023-07,IN,3.4
2023-08,IN,3.4
2023-09,IN,3.5
2023-10,IN,3.5
2023-11,IN,3.6
2023-12,IN,3.7
2024-01,IN,3.7
2024-02,IN,3.8
2024-03,IN,3.9
2024-04,IN,4.0
2024-05,IN,4.1
2024-06,IN,4.1
2024-07,IN,4.1
2024-08,IN,4.2
2024-09,IN,4.2
2024-10,IN,4.1
2024-11,IN,4.1
2024-12,IN,4.0
2025-01,IN,3.9
2025-02,IN,3.8
2025-03,IN,3.7
2025-04,IN,3.7
2025-05,IN,3.7
2025-06,IN,3.7
2025-07,IN,3.7
2025-08,IN,3.7
2025-09,IN,3.7
2025-11,IN,3.5
2025-12,IN,3.5
2026-01,IN,3.4
2026-02,IN,3.3
2026-03,IN,3.3
2026-04,IN,3.3
2026-05,IN,3.3
2026-06,IN,3.3
1990-01,IA,4.4
1990-02,IA,4.3
1990-03,IA,4.3
1990-04,IA,4.3
1990-05,IA,4.3
1990-06,IA,4.3
1990-07,IA,4.4
1990-08,IA,4.4
1990-09,IA,4.5
1990-10,IA,4.6
1990-11,IA,4.6
1990-12,IA,4.7
1991-01,IA,4.8
1991-02,IA,4.8
1991-03,IA,4.8
1991-04,IA,4.8
1991-05,IA,4.7
1991-06,IA,4.7
1991-07,IA,4.6
1991-08,IA,4.5
1991-09,IA,4.5
1991-10,IA,4.6
1991-11,IA,4.6
1991-12,IA,4.7
1992-01,IA,4.7
1992-02,IA,4.6
1992-03,IA,4.6
1992-04,IA,4.6
1992-05,IA,4.5
1992-06,IA,4.5
1992-07,IA,4.5
1992-08,IA,4.4
1992-09,IA,4.4
1992-10,IA,4.4
1992-11,IA,4.3
1992-12,IA,4.3
1993-01,IA,4.3
1993-02,IA,4.3
1993-03,IA,4.3
1993-04,IA,4.3
1993-05,IA,4.3
1993-06,IA,4.2
1993-07,IA,4.2
1993-08,IA,4.1
1993-09,IA,4.0
1993-10,IA,4.0
1993-11,IA,3.9
1993-12,IA,3.9
1994-01,IA,3.9
1994-02,IA,3.8
1994-03,IA,3.8
1994-04,IA,3.7
1994-05,IA,3.6
1994-06,IA,3.5
1994-07,IA,3.5
1994-08,IA,3.5
1994-09,IA,3.5
1994-10,IA,3.5
1994-11,IA,3.5
1994-12,IA,3.4
1995-01,IA,3.4
1995-02,IA,3.4
1995-03,IA,3.5
1995-04,IA,3.5
1995-05,IA,3.6
1995-06,IA,3.6
1995-07,IA,3.6
1995-08,IA,3.5
1995-09,IA,3.5
1995-10,IA,3.5
1995-11,IA,3.5
1995-12,IA,3.5
1996-01,IA,3.5
1996-02,IA,3.6
1996-03,IA,3.6
1996-04,IA,3.6
1996-05,IA,3.6
1996-06,IA,3.6
1996-07,IA,3.6
1996-08,IA,3.6
1996-09,IA,3.5
1996-10,IA,3.6
1996-11,IA,3.6
1996-12,IA,3.6
1997-01,IA,3.5
1997-02,IA,3.4
1997-03,IA,3.4
1997-04,IA,3.2
1997-05,IA,3.2
1997-06,IA,3.1
1997-07,IA,3.1
1997-08,IA,3.0
1997-09,IA,3.0
1997-10,IA,3.0
1997-11,IA,2.9
1997-12,IA,2.9
1998-01,IA,2.8
1998-02,IA,2.8
1998-03,IA,2.8
1998-04,IA,2.8
1998-05,IA,2.8
1998-06,IA,2.9
1998-07,IA,2.9
1998-08,IA,2.9
1998-09,IA,2.9
1998-10,IA,2.9
1998-11,IA,2.9
1998-12,IA,2.8
1999-01,IA,2.8
1999-02,IA,2.7
1999-03,IA,2.7
1999-04,IA,2.7
1999-05,IA,2.7
1999-06,IA,2.8
1999-07,IA,2.8
1999-08,IA,2.7
1999-09,IA,2.7
1999-10,IA,2.6
1999-11,IA,2.5
1999-12,IA,2.5
2000-01,IA,2.5
2000-02,IA,2.5
2000-03,IA,2.5
2000-04,IA,2.5
2000-05,IA,2.6
2000-06,IA,2.6
2000-07,IA,2.7
2000-08,IA,2.7
2000-09,IA,2.8
2000-10,IA,2.8
2000-11,IA,2.9
2000-12,IA,3.0
2001-01,IA,3.0
2001-02,IA,3.1
2001-03,IA,3.2
2001-04,IA,3.2
2001-05,IA,3.2
2001-06,IA,3.2
2001-07,IA,3.2
2001-08,IA,3.3
2001-09,IA,3.4
2001-10,IA,3.6
2001-11,IA,3.7
2001-12,IA,3.9
2002-01,IA,3.9
2002-02,IA,4.0
2002-03,IA,4.0
2002-04,IA,4.0
2002-05,IA,4.0
2002-06,IA,4.0
2002-07,IA,4.0
2002-08,IA,4.0
2002-09,IA,4.0
2002-10,IA,4.0
2002-11,IA,4.0
2002-12,IA,4.1
2003-01,IA,4.2
2003-02,IA,4.3
2003-03,IA,4.4
2003-04,IA,4.5
2003-05,IA,4.6
2003-06,IA,4.6
2003-07,IA,4.6
2003-08,IA,4.6
2003-09,IA,4.5
2003-10,IA,4.4
2003-11,IA,4.4
2003-12,IA,4.4
2004-01,IA,4.3
2004-02,IA,4.4
2004-03,IA,4.4
2004-04,IA,4.4
2004-05,IA,4.5
2004-06,IA,4.5
2004-07,IA,4.6
2004-08,IA,4.6
2004-09,IA,4.6
2004-10,IA,4.6
2004-11,IA,4.6
2004-12,IA,4.6
2005-01,IA,4.6
2005-02,IA,4.5
2005-03,IA,4.5
2005-04,IA,4.4
2005-05,IA,4.3
2005-06,IA,4.2
2005-07,IA,4.2
2005-08,IA,4.2
2005-09,IA,4.2
2005-10,IA,4.2
2005-11,IA,4.1
2005-12,IA,4.0
2006-01,IA,3.9
2006-02,IA,3.8
2006-03,IA,3.6
2006-04,IA,3.6
2006-05,IA,3.6
2006-06,IA,3.6
2006-07,IA,3.7
2006-08,IA,3.7
2006-09,IA,3.7
2006-10,IA,3.7
2006-11,IA,3.7
2006-12,IA,3.7
2007-01,IA,3.7
2007-02,IA,3.7
2007-03,IA,3.7
2007-04,IA,3.7
2007-05,IA,3.7
2007-06,IA,3.7
2007-07,IA,3.7
2007-08,IA,3.7
2007-09,IA,3.8
2007-10,IA,3.8
2007-11,IA,3.7
2007-12,IA,3.7
2008-01,IA,3.6
2008-02,IA,3.6
2008-03,IA,3.7
2008-04,IA,3.8
2008-05,IA,3.9
2008-06,IA,4.0
2008-07,IA,4.1
2008-08,IA,4.2
2008-09,IA,4.3
2008-10,IA,4.5
2008-11,IA,4.9
2008-12,IA,5.3
2009-01,IA,5.7
2009-02,IA,6.1
2009-03,IA,6.4
2009-04,IA,6.6
2009-05,IA,6.7
2009-06,IA,6.7
2009-07,IA,6.7
2009-08,IA,6.6
2009-09,IA,6.6
2009-10,IA,6.5
2009-11,IA,6.5
2009-12,IA,6.5
2010-01,IA,6.5
2010-02,IA,6.4
2010-03,IA,6.3
2010-04,IA,6.2
2010-05,IA,6.1
2010-06,IA,6.0
2010-07,IA,5.9
2010-08,IA,5.9
2010-09,IA,6.0
2010-10,IA,6.0
2010-11,IA,5.9
2010-12,IA,5.9
2011-01,IA,5.8
2011-02,IA,5.7
2011-03,IA,5.7
2011-04,IA,5.6
2011-05,IA,5.6
2011-06,IA,5.6
2011-07,IA,5.6
2011-08,IA,5.6
2011-09,IA,5.6
2011-10,IA,5.5
2011-11,IA,5.4
2011-12,IA,5.3
2012-01,IA,5.2
2012-02,IA,5.1
2012-03,IA,5.1
2012-04,IA,5.0
2012-05,IA,5.0
2012-06,IA,5.0
2012-07,IA,5.0
2012-08,IA,5.0
2012-09,IA,5.0
2012-10,IA,4.9
2012-11,IA,4.9
2012-12,IA,4.9
2013-01,IA,4.9
2013-02,IA,4.9
2013-03,IA,4.9
2013-04,IA,4.9
2013-05,IA,4.8
2013-06,IA,4.8
2013-07,IA,4.7
2013-08,IA,4.7
2013-09,IA,4.6
2013-10,IA,4.5
2013-11,IA,4.5
2013-12,IA,4.5
2014-01,IA,4.5
2014-02,IA,4.4
2014-03,IA,4.4
2014-04,IA,4.4
2014-05,IA,4.3
2014-06,IA,4.3
2014-07,IA,4.3
2014-08,IA,4.2
2014-09,IA,4.2
2014-10,IA,4.1
2014-11,IA,4.0
2014-12,IA,4.0
2015-01,IA,3.9
2015-02,IA,3.8
2015-03,IA,3.8
2015-04,IA,3.8
2015-05,IA,3.7
2015-06,IA,3.7
2015-07,IA,3.7
2015-08,IA,3.6
2015-09,IA,3.6
2015-10,IA,3.6
2015-11,IA,3.7
2015-12,IA,3.7
2016-01,IA,3.6
2016-02,IA,3.6
2016-03,IA,3.6
2016-04,IA,3.6
2016-05,IA,3.6
2016-06,IA,3.7
2016-07,IA,3.7
2016-08,IA,3.7
2016-09,IA,3.6
2016-10,IA,3.6
2016-11,IA,3.5
2016-12,IA,3.4
2017-01,IA,3.3
2017-02,IA,3.3
2017-03,IA,3.2
2017-04,IA,3.1
2017-05,IA,3.1
2017-06,IA,3.1
2017-07,IA,3.1
2017-08,IA,3.1
2017-09,IA,3.0
2017-10,IA,3.0
2017-11,IA,2.9
2017-12,IA,2.9
2018-01,IA,2.8
2018-02,IA,2.7
2018-03,IA,2.7
2018-04,IA,2.6
2018-05,IA,2.5
2018-06,IA,2.5
2018-07,IA,2.5
2018-08,IA,2.5
2018-09,IA,2.5
2018-10,IA,2.5
2018-11,IA,2.6
2018-12,IA,2.6
2019-01,IA,2.6
2019-02,IA,2.6
2019-03,IA,2.6
2019-04,IA,2.6
2019-05,IA,2.6
2019-06,IA,2.7
2019-07,IA,2.7
2019-08,IA,2.7
2019-09,IA,2.7
2019-10,IA,2.7
2019-11,IA,2.7
2019-12,IA,2.7
2020-01,IA,2.7
2020-02,IA,2.7
2020-03,IA,2.7
2020-04,IA,11.0
2020-05,IA,8.5
2020-06,IA,6.8
2020-07,IA,6.0
2020-08,IA,5.0
2020-09,IA,4.6
2020-10,IA,4.2
2020-11,IA,4.2
2020-12,IA,4.2
2021-01,IA,4.1
2021-02,IA,4.2
2021-03,IA,4.3
2021-04,IA,4.4
2021-05,IA,4.4
2021-06,IA,4.3
2021-07,IA,4.1
2021-08,IA,3.9
2021-09,IA,3.6
2021-10,IA,3.3
2021-11,IA,3.1
2021-12,IA,2.9
2022-01,IA,2.8
2022-02,IA,2.7
2022-03,IA,2.6
2022-04,IA,2.6
2022-05,IA,2.6
2022-06,IA,2.7
2022-07,IA,2.8
2022-08,IA,3.0
2022-09,IA,3.1
2022-10,IA,3.1
2022-11,IA,3.1
2022-12,IA,3.1
2023-01,IA,3.0
2023-02,IA,3.0
2023-03,IA,2.9
2023-04,IA,2.9
2023-05,IA,2.9
2023-06,IA,3.0
2023-07,IA,3.0
2023-08,IA,3.0
2023-09,IA,3.0
2023-10,IA,3.0
2023-11,IA,2.9
2023-12,IA,2.9
2024-01,IA,2.8
2024-02,IA,2.8
2024-03,IA,2.8
2024-04,IA,2.9
2024-05,IA,3.0
2024-06,IA,3.1
2024-07,IA,3.2
2024-08,IA,3.3
2024-09,IA,3.4
2024-10,IA,3.4
2024-11,IA,3.5
2024-12,IA,3.5
2025-01,IA,3.5
2025-02,IA,3.5
2025-03,IA,3.6
2025-04,IA,3.6
2025-05,IA,3.6
2025-06,IA,3.5
2025-07,IA,3.5
2025-08,IA,3.5
2025-09,IA,3.4
2025-11,IA,3.4
2025-12,IA,3.4
2026-01,IA,3.4
2026-02,IA,3.4
2026-03,IA,3.3
2026-04,IA,3.3
2026-05,IA,3.2
2026-06,IA,3.2
1990-01,KS,4.1
1990-02,KS,4.0
1990-03,KS,4.0
1990-04,KS,4.0
1990-05,KS,4.1
1990-06,KS,4.1
1990-07,KS,4.2
1990-08,KS,4.3
1990-09,KS,4.5
1990-10,KS,4.6
1990-11,KS,4.7
1990-12,KS,4.7
1991-01,KS,4.7
1991-02,KS,4.8
1991-03,KS,4.7
1991-04,KS,4.7
1991-05,KS,4.6
1991-06,KS,4.5
1991-07,KS,4.4
1991-08,KS,4.4
1991-09,KS,4.3
1991-10,KS,4.2
1991-11,KS,4.2
1991-12,KS,4.2
1992-01,KS,4.2
1992-02,KS,4.3
1992-03,KS,4.4
1992-04,KS,4.4
1992-05,KS,4.5
1992-06,KS,4.6
1992-07,KS,4.7
1992-08,KS,4.7
1992-09,KS,4.7
1992-10,KS,4.7
1992-11,KS,4.7
1992-12,KS,4.8
1993-01,KS,4.8
1993-02,KS,4.9
1993-03,KS,5.0
1993-04,KS,5.0
1993-05,KS,5.0
1993-06,KS,5.0
1993-07,KS,5.0
1993-08,KS,5.0
1993-09,KS,4.9
1993-10,KS,4.9
1993-11,KS,5.0
1993-12,KS,5.0
1994-01,KS,5.0
1994-02,KS,5.0
1994-03,KS,4.9
1994-04,KS,4.8
1994-05,KS,4.7
1994-06,KS,4.7
1994-07,KS,4.6
1994-08,KS,4.7
1994-09,KS,4.7
1994-10,KS,4.8
1994-11,KS,4.7
1994-12,KS,4.7
1995-01,KS,4.7
1995-02,KS,4.6
1995-03,KS,4.6
1995-04,KS,4.5
